"Surface","WRank","LRank","Year","Sex"
"Hard",55,35,2012,"W"
"Hard",37,66,2012,"W"
"Hard",32,120,2012,"W"
"Hard",80,22,2012,"W"
"Hard",26,64,2012,"W"
"Hard",237,56,2012,"W"
"Hard",39,24,2012,"W"
"Hard",9,117,2012,"W"
"Hard",23,105,2012,"W"
"Hard",6,72,2012,"W"
"Hard",28,12,2012,"W"
"Hard",10,32,2012,"W"
"Hard",44,19,2012,"W"
"Hard",55,18,2012,"W"
"Hard",3,37,2012,"W"
"Hard",39,13,2012,"W"
"Hard",26,57,2012,"W"
"Hard",11,237,2012,"W"
"Hard",7,42,2012,"W"
"Hard",8,80,2012,"W"
"Hard",6,10,2012,"W"
"Hard",23,5,2012,"W"
"Hard",11,9,2012,"W"
"Hard",3,41,2012,"W"
"Hard",43,44,2012,"W"
"Hard",28,7,2012,"W"
"Hard",55,26,2012,"W"
"Hard",8,39,2012,"W"
"Hard",11,3,2012,"W"
"Hard",8,55,2012,"W"
"Hard",6,43,2012,"W"
"Hard",23,28,2012,"W"
"Hard",11,23,2012,"W"
"Hard",6,8,2012,"W"
"Hard",6,11,2012,"W"
"Hard",39,107,2012,"W"
"Hard",38,52,2012,"W"
"Hard",62,37,2012,"W"
"Hard",90,109,2012,"W"
"Hard",24,57,2012,"W"
"Hard",121,51,2012,"W"
"Hard",93,22,2012,"W"
"Hard",13,124,2012,"W"
"Hard",32,18,2012,"W"
"Hard",46,66,2012,"W"
"Hard",92,71,2012,"W"
"Hard",64,14,2012,"W"
"Hard",49,54,2012,"W"
"Hard",76,31,2012,"W"
"Hard",97,232,2012,"W"
"Hard",35,29,2012,"W"
"Hard",41,30,2012,"W"
"Hard",26,158,2012,"W"
"Hard",23,42,2012,"W"
"Hard",45,19,2012,"W"
"Hard",7,62,2012,"W"
"Hard",6,38,2012,"W"
"Hard",4,121,2012,"W"
"Hard",90,11,2012,"W"
"Hard",3,50,2012,"W"
"Hard",23,24,2012,"W"
"Hard",32,26,2012,"W"
"Hard",49,93,2012,"W"
"Hard",10,35,2012,"W"
"Hard",44,76,2012,"W"
"Hard",5,39,2012,"W"
"Hard",64,40,2012,"W"
"Hard",8,92,2012,"W"
"Hard",9,41,2012,"W"
"Hard",3,49,2012,"W"
"Hard",7,97,2012,"W"
"Hard",5,32,2012,"W"
"Hard",4,46,2012,"W"
"Hard",6,44,2012,"W"
"Hard",64,10,2012,"W"
"Hard",9,90,2012,"W"
"Hard",23,8,2012,"W"
"Hard",64,6,2012,"W"
"Hard",7,4,2012,"W"
"Hard",9,3,2012,"W"
"Hard",5,23,2012,"W"
"Hard",9,64,2012,"W"
"Hard",7,5,2012,"W"
"Hard",42,60,2012,"W"
"Hard",87,74,2012,"W"
"Hard",50,27,2012,"W"
"Hard",49,64,2012,"W"
"Hard",38,100,2012,"W"
"Hard",61,56,2012,"W"
"Hard",28,70,2012,"W"
"Hard",54,80,2012,"W"
"Hard",23,57,2012,"W"
"Hard",93,111,2012,"W"
"Hard",106,84,2012,"W"
"Hard",34,45,2012,"W"
"Hard",36,94,2012,"W"
"Hard",194,79,2012,"W"
"Hard",97,398,2012,"W"
"Hard",23,63,2012,"W"
"Hard",106,28,2012,"W"
"Hard",36,93,2012,"W"
"Hard",87,97,2012,"W"
"Hard",50,194,2012,"W"
"Hard",34,61,2012,"W"
"Hard",42,54,2012,"W"
"Hard",38,49,2012,"W"
"Hard",23,42,2012,"W"
"Hard",106,50,2012,"W"
"Hard",34,38,2012,"W"
"Hard",23,87,2012,"W"
"Hard",34,106,2012,"W"
"Hard",23,34,2012,"W"
"Hard",46,33,2012,"W"
"Hard",11,91,2012,"W"
"Hard",312,141,2012,"W"
"Hard",51,107,2012,"W"
"Hard",10,216,2012,"W"
"Hard",37,40,2012,"W"
"Hard",14,62,2012,"W"
"Hard",82,105,2012,"W"
"Hard",43,59,2012,"W"
"Hard",13,30,2012,"W"
"Hard",8,41,2012,"W"
"Hard",32,55,2012,"W"
"Hard",10,39,2012,"W"
"Hard",11,46,2012,"W"
"Hard",13,43,2012,"W"
"Hard",8,51,2012,"W"
"Hard",17,32,2012,"W"
"Hard",5,312,2012,"W"
"Hard",8,13,2012,"W"
"Hard",14,82,2012,"W"
"Hard",5,17,2012,"W"
"Hard",10,11,2012,"W"
"Hard",5,10,2012,"W"
"Hard",5,14,2012,"W"
"Hard",11,100,2012,"W"
"Hard",38,23,2012,"W"
"Hard",73,86,2012,"W"
"Hard",125,21,2012,"W"
"Hard",69,36,2012,"W"
"Hard",8,71,2012,"W"
"Hard",79,114,2012,"W"
"Hard",22,99,2012,"W"
"Hard",92,111,2012,"W"
"Hard",7,64,2012,"W"
"Hard",53,63,2012,"W"
"Hard",32,77,2012,"W"
"Hard",48,68,2012,"W"
"Hard",56,37,2012,"W"
"Hard",17,107,2012,"W"
"Hard",78,84,2012,"W"
"Hard",3,88,2012,"W"
"Hard",5,65,2012,"W"
"Hard",135,134,2012,"W"
"Hard",252,308,2012,"W"
"Hard",29,160,2012,"W"
"Hard",50,242,2012,"W"
"Hard",163,101,2012,"W"
"Hard",89,393,2012,"W"
"Hard",25,562,2012,"W"
"Hard",20,41,2012,"W"
"Hard",66,57,2012,"W"
"Hard",133,60,2012,"W"
"Hard",1,76,2012,"W"
"Hard",150,54,2012,"W"
"Hard",90,83,2012,"W"
"Hard",13,176,2012,"W"
"Hard",51,103,2012,"W"
"Hard",42,105,2012,"W"
"Hard",82,30,2012,"W"
"Hard",93,34,2012,"W"
"Hard",2,91,2012,"W"
"Hard",80,61,2012,"W"
"Hard",72,35,2012,"W"
"Hard",115,62,2012,"W"
"Hard",95,33,2012,"W"
"Hard",19,43,2012,"W"
"Hard",14,85,2012,"W"
"Hard",104,153,2012,"W"
"Hard",6,81,2012,"W"
"Hard",45,52,2012,"W"
"Hard",203,59,2012,"W"
"Hard",55,87,2012,"W"
"Hard",27,110,2012,"W"
"Hard",46,212,2012,"W"
"Hard",58,144,2012,"W"
"Hard",143,109,2012,"W"
"Hard",10,98,2012,"W"
"Hard",67,31,2012,"W"
"Hard",44,26,2012,"W"
"Hard",12,40,2012,"W"
"Hard",108,94,2012,"W"
"Hard",96,9,2012,"W"
"Hard",141,119,2012,"W"
"Hard",74,24,2012,"W"
"Hard",4,75,2012,"W"
"Hard",252,69,2012,"W"
"Hard",28,66,2012,"W"
"Hard",17,48,2012,"W"
"Hard",22,53,2012,"W"
"Hard",1,133,2012,"W"
"Hard",32,163,2012,"W"
"Hard",79,125,2012,"W"
"Hard",90,29,2012,"W"
"Hard",5,50,2012,"W"
"Hard",8,92,2012,"W"
"Hard",73,38,2012,"W"
"Hard",150,20,2012,"W"
"Hard",89,25,2012,"W"
"Hard",11,56,2012,"W"
"Hard",7,135,2012,"W"
"Hard",3,78,2012,"W"
"Hard",14,72,2012,"W"
"Hard",12,121,2012,"W"
"Hard",13,51,2012,"W"
"Hard",82,80,2012,"W"
"Hard",27,115,2012,"W"
"Hard",55,95,2012,"W"
"Hard",42,93,2012,"W"
"Hard",58,96,2012,"W"
"Hard",2,39,2012,"W"
"Hard",19,45,2012,"W"
"Hard",44,141,2012,"W"
"Hard",4,108,2012,"W"
"Hard",67,203,2012,"W"
"Hard",143,74,2012,"W"
"Hard",10,104,2012,"W"
"Hard",6,46,2012,"W"
"Hard",89,8,2012,"W"
"Hard",11,150,2012,"W"
"Hard",7,32,2012,"W"
"Hard",5,90,2012,"W"
"Hard",22,17,2012,"W"
"Hard",3,252,2012,"W"
"Hard",73,79,2012,"W"
"Hard",1,28,2012,"W"
"Hard",19,14,2012,"W"
"Hard",2,27,2012,"W"
"Hard",4,42,2012,"W"
"Hard",82,12,2012,"W"
"Hard",55,58,2012,"W"
"Hard",6,67,2012,"W"
"Hard",10,143,2012,"W"
"Hard",13,44,2012,"W"
"Hard",7,89,2012,"W"
"Hard",11,5,2012,"W"
"Hard",1,73,2012,"W"
"Hard",3,22,2012,"W"
"Hard",13,55,2012,"W"
"Hard",4,82,2012,"W"
"Hard",10,6,2012,"W"
"Hard",19,2,2012,"W"
"Hard",1,7,2012,"W"
"Hard",3,11,2012,"W"
"Hard",10,19,2012,"W"
"Hard",4,13,2012,"W"
"Hard",1,3,2012,"W"
"Hard",4,10,2012,"W"
"Hard",4,1,2012,"W"
"Hard",118,127,2012,"W"
"Hard",141,59,2012,"W"
"Hard",27,150,2012,"W"
"Hard",36,72,2012,"W"
"Hard",115,147,2012,"W"
"Hard",234,120,2012,"W"
"Hard",76,165,2012,"W"
"Hard",62,206,2012,"W"
"Hard",52,90,2012,"W"
"Hard",129,174,2012,"W"
"Hard",123,185,2012,"W"
"Hard",113,164,2012,"W"
"Hard",60,186,2012,"W"
"Hard",42,81,2012,"W"
"Hard",178,180,2012,"W"
"Hard",102,13,2012,"W"
"Hard",36,234,2012,"W"
"Hard",129,27,2012,"W"
"Hard",123,141,2012,"W"
"Hard",62,118,2012,"W"
"Hard",52,76,2012,"W"
"Hard",102,113,2012,"W"
"Hard",60,178,2012,"W"
"Hard",36,62,2012,"W"
"Hard",123,115,2012,"W"
"Hard",60,129,2012,"W"
"Hard",102,36,2012,"W"
"Hard",60,123,2012,"W"
"Hard",102,60,2012,"W"
"Hard",368,585,2012,"W"
"Hard",40,112,2012,"W"
"Hard",91,103,2012,"W"
"Hard",89,117,2012,"W"
"Hard",49,96,2012,"W"
"Hard",393,369,2012,"W"
"Hard",64,126,2012,"W"
"Hard",133,138,2012,"W"
"Hard",122,104,2012,"W"
"Hard",85,198,2012,"W"
"Hard",87,155,2012,"W"
"Hard",261,107,2012,"W"
"Hard",77,175,2012,"W"
"Hard",135,47,2012,"W"
"Hard",183,54,2012,"W"
"Hard",101,161,2012,"W"
"Hard",85,368,2012,"W"
"Hard",40,393,2012,"W"
"Hard",133,135,2012,"W"
"Hard",87,49,2012,"W"
"Hard",89,122,2012,"W"
"Hard",183,91,2012,"W"
"Hard",77,261,2012,"W"
"Hard",64,101,2012,"W"
"Hard",40,89,2012,"W"
"Hard",87,77,2012,"W"
"Hard",133,85,2012,"W"
"Hard",183,64,2012,"W"
"Hard",183,133,2012,"W"
"Hard",87,40,2012,"W"
"Hard",87,183,2012,"W"
"Hard",58,60,2012,"W"
"Hard",66,82,2012,"W"
"Hard",43,175,2012,"W"
"Hard",39,92,2012,"W"
"Hard",53,94,2012,"W"
"Hard",30,297,2012,"W"
"Hard",88,46,2012,"W"
"Hard",250,117,2012,"W"
"Hard",47,83,2012,"W"
"Hard",54,292,2012,"W"
"Hard",149,102,2012,"W"
"Hard",154,212,2012,"W"
"Hard",43,58,2012,"W"
"Hard",53,129,2012,"W"
"Hard",88,149,2012,"W"
"Hard",39,66,2012,"W"
"Hard",30,154,2012,"W"
"Hard",47,250,2012,"W"
"Hard",74,22,2012,"W"
"Hard",39,43,2012,"W"
"Hard",53,88,2012,"W"
"Hard",30,48,2012,"W"
"Hard",74,47,2012,"W"
"Hard",53,39,2012,"W"
"Hard",74,30,2012,"W"
"Hard",53,74,2012,"W"
"Hard",78,20,2012,"W"
"Hard",28,76,2012,"W"
"Hard",27,106,2012,"W"
"Hard",63,57,2012,"W"
"Hard",99,65,2012,"W"
"Hard",68,662,2012,"W"
"Hard",16,264,2012,"W"
"Hard",21,91,2012,"W"
"Hard",11,71,2012,"W"
"Hard",180,84,2012,"W"
"Hard",56,108,2012,"W"
"Hard",38,90,2012,"W"
"Hard",35,45,2012,"W"
"Hard",18,67,2012,"W"
"Hard",93,109,2012,"W"
"Hard",16,68,2012,"W"
"Hard",63,78,2012,"W"
"Hard",27,56,2012,"W"
"Hard",11,180,2012,"W"
"Hard",21,38,2012,"W"
"Hard",35,468,2012,"W"
"Hard",28,99,2012,"W"
"Hard",11,27,2012,"W"
"Hard",28,93,2012,"W"
"Hard",21,35,2012,"W"
"Hard",16,63,2012,"W"
"Hard",11,28,2012,"W"
"Hard",16,21,2012,"W"
"Hard",11,16,2012,"W"
"Hard",16,82,2012,"W"
"Hard",13,40,2012,"W"
"Hard",24,26,2012,"W"
"Hard",79,31,2012,"W"
"Hard",73,62,2012,"W"
"Hard",76,45,2012,"W"
"Hard",91,164,2012,"W"
"Hard",84,64,2012,"W"
"Hard",18,46,2012,"W"
"Hard",49,48,2012,"W"
"Hard",36,156,2012,"W"
"Hard",37,35,2012,"W"
"Hard",32,95,2012,"W"
"Hard",25,53,2012,"W"
"Hard",10,107,2012,"W"
"Hard",21,47,2012,"W"
"Hard",78,30,2012,"W"
"Hard",15,89,2012,"W"
"Hard",27,59,2012,"W"
"Hard",17,44,2012,"W"
"Hard",11,56,2012,"W"
"Hard",29,39,2012,"W"
"Hard",33,22,2012,"W"
"Hard",8,25,2012,"W"
"Hard",73,5,2012,"W"
"Hard",18,49,2012,"W"
"Hard",10,21,2012,"W"
"Hard",6,79,2012,"W"
"Hard",7,84,2012,"W"
"Hard",36,12,2012,"W"
"Hard",91,15,2012,"W"
"Hard",13,27,2012,"W"
"Hard",16,76,2012,"W"
"Hard",2,78,2012,"W"
"Hard",9,37,2012,"W"
"Hard",1,32,2012,"W"
"Hard",3,24,2012,"W"
"Hard",11,33,2012,"W"
"Hard",7,10,2012,"W"
"Hard",18,73,2012,"W"
"Hard",9,13,2012,"W"
"Hard",6,36,2012,"W"
"Hard",2,17,2012,"W"
"Hard",3,91,2012,"W"
"Hard",11,8,2012,"W"
"Hard",1,16,2012,"W"
"Hard",18,7,2012,"W"
"Hard",9,2,2012,"W"
"Hard",3,11,2012,"W"
"Hard",18,9,2012,"W"
"Hard",3,6,2012,"W"
"Hard",18,3,2012,"W"
"Hard",143,182,2012,"W"
"Hard",69,32,2012,"W"
"Hard",38,146,2012,"W"
"Hard",19,45,2012,"W"
"Hard",46,218,2012,"W"
"Hard",12,30,2012,"W"
"Hard",5,34,2012,"W"
"Hard",27,54,2012,"W"
"Hard",78,35,2012,"W"
"Hard",79,108,2012,"W"
"Hard",20,15,2012,"W"
"Hard",44,18,2012,"W"
"Hard",60,104,2012,"W"
"Hard",64,16,2012,"W"
"Hard",49,25,2012,"W"
"Hard",10,55,2012,"W"
"Hard",26,61,2012,"W"
"Hard",8,33,2012,"W"
"Hard",21,67,2012,"W"
"Hard",88,22,2012,"W"
"Hard",29,41,2012,"W"
"Hard",28,39,2012,"W"
"Hard",1,43,2012,"W"
"Hard",2,47,2012,"W"
"Hard",11,53,2012,"W"
"Hard",78,27,2012,"W"
"Hard",46,5,2012,"W"
"Hard",12,19,2012,"W"
"Hard",49,36,2012,"W"
"Hard",10,79,2012,"W"
"Hard",8,14,2012,"W"
"Hard",69,93,2012,"W"
"Hard",26,44,2012,"W"
"Hard",64,60,2012,"W"
"Hard",3,143,2012,"W"
"Hard",6,88,2012,"W"
"Hard",11,38,2012,"W"
"Hard",21,9,2012,"W"
"Hard",1,28,2012,"W"
"Hard",90,20,2012,"W"
"Hard",2,29,2012,"W"
"Hard",69,12,2012,"W"
"Hard",46,26,2012,"W"
"Hard",10,21,2012,"W"
"Hard",3,64,2012,"W"
"Hard",2,90,2012,"W"
"Hard",1,78,2012,"W"
"Hard",6,11,2012,"W"
"Hard",8,49,2012,"W"
"Hard",1,69,2012,"W"
"Hard",8,3,2012,"W"
"Hard",10,46,2012,"W"
"Hard",2,8,2012,"W"
"Hard",1,10,2012,"W"
"Hard",1,2,2012,"W"
"Hard",60,37,2012,"W"
"Hard",47,18,2012,"W"
"Hard",48,85,2012,"W"
"Hard",35,72,2012,"W"
"Hard",55,88,2012,"W"
"Hard",66,43,2012,"W"
"Hard",156,98,2012,"W"
"Hard",201,27,2012,"W"
"Hard",57,230,2012,"W"
"Hard",19,38,2012,"W"
"Hard",192,92,2012,"W"
"Hard",64,26,2012,"W"
"Hard",1,69,2012,"W"
"Hard",159,25,2012,"W"
"Hard",12,70,2012,"W"
"Hard",19,55,2012,"W"
"Hard",47,48,2012,"W"
"Hard",57,60,2012,"W"
"Hard",201,35,2012,"W"
"Hard",1,46,2012,"W"
"Hard",64,159,2012,"W"
"Hard",12,192,2012,"W"
"Hard",66,156,2012,"W"
"Hard",19,47,2012,"W"
"Hard",1,64,2012,"W"
"Hard",66,12,2012,"W"
"Hard",57,201,2012,"W"
"Hard",19,66,2012,"W"
"Hard",1,57,2012,"W"
"Hard",1,19,2012,"W"
"Hard",80,67,2012,"W"
"Hard",9,164,2012,"W"
"Hard",84,103,2012,"W"
"Hard",123,106,2012,"W"
"Hard",73,89,2012,"W"
"Hard",71,81,2012,"W"
"Hard",134,32,2012,"W"
"Hard",58,137,2012,"W"
"Hard",170,219,2012,"W"
"Hard",24,154,2012,"W"
"Hard",56,108,2012,"W"
"Hard",40,79,2012,"W"
"Hard",228,155,2012,"W"
"Hard",133,28,2012,"W"
"Hard",110,212,2012,"W"
"Hard",134,84,2012,"W"
"Hard",80,133,2012,"W"
"Hard",9,170,2012,"W"
"Hard",123,101,2012,"W"
"Hard",73,24,2012,"W"
"Hard",71,40,2012,"W"
"Hard",58,110,2012,"W"
"Hard",56,228,2012,"W"
"Hard",123,58,2012,"W"
"Hard",71,73,2012,"W"
"Hard",134,56,2012,"W"
"Hard",9,80,2012,"W"
"Hard",71,123,2012,"W"
"Hard",134,9,2012,"W"
"Hard",71,134,2012,"W"
"Hard",71,33,2012,"W"
"Hard",70,59,2012,"W"
"Hard",47,27,2012,"W"
"Hard",37,79,2012,"W"
"Hard",26,61,2012,"W"
"Hard",119,92,2012,"W"
"Hard",15,56,2012,"W"
"Hard",19,84,2012,"W"
"Hard",54,118,2012,"W"
"Hard",41,618,2012,"W"
"Hard",58,24,2012,"W"
"Hard",38,69,2012,"W"
"Hard",83,60,2012,"W"
"Hard",106,121,2012,"W"
"Hard",182,100,2012,"W"
"Hard",54,71,2012,"W"
"Hard",47,119,2012,"W"
"Hard",38,58,2012,"W"
"Hard",15,83,2012,"W"
"Hard",106,26,2012,"W"
"Hard",182,22,2012,"W"
"Hard",41,37,2012,"W"
"Hard",70,19,2012,"W"
"Hard",38,54,2012,"W"
"Hard",70,47,2012,"W"
"Hard",182,106,2012,"W"
"Hard",41,15,2012,"W"
"Hard",70,38,2012,"W"
"Hard",41,182,2012,"W"
"Hard",41,70,2012,"W"
"Hard",46,55,2012,"W"
"Hard",18,227,2012,"W"
"Hard",31,85,2012,"W"
"Hard",30,34,2012,"W"
"Hard",44,21,2012,"W"
"Hard",21,82,2012,"W"
"Hard",14,20,2012,"W"
"Hard",43,135,2012,"W"
"Hard",29,35,2012,"W"
"Hard",48,13,2012,"W"
"Hard",216,139,2012,"W"
"Hard",16,65,2012,"W"
"Hard",31,18,2012,"W"
"Hard",46,10,2012,"W"
"Hard",14,44,2012,"W"
"Hard",11,30,2012,"W"
"Hard",12,216,2012,"W"
"Hard",16,29,2012,"W"
"Hard",21,48,2012,"W"
"Hard",9,43,2012,"W"
"Hard",11,14,2012,"W"
"Hard",46,16,2012,"W"
"Hard",9,31,2012,"W"
"Hard",12,21,2012,"W"
"Hard",11,46,2012,"W"
"Hard",9,12,2012,"W"
"Hard",11,9,2012,"W"
"Hard",4,6,2012,"W"
"Hard",3,5,2012,"W"
"Hard",2,7,2012,"W"
"Hard",3,8,2012,"W"
"Hard",1,5,2012,"W"
"Hard",2,4,2012,"W"
"Hard",8,5,2012,"W"
"Hard",3,1,2012,"W"
"Hard",7,9,2012,"W"
"Hard",2,9,2012,"W"
"Hard",4,7,2012,"W"
"Hard",1,8,2012,"W"
"Hard",3,4,2012,"W"
"Hard",2,1,2012,"W"
"Hard",3,2,2012,"W"
"Hard",16,32,2012,"W"
"Hard",44,29,2012,"W"
"Hard",11,27,2012,"W"
"Hard",13,29,2012,"W"
"Hard",15,44,2012,"W"
"Hard",11,16,2012,"W"
"Hard",13,15,2012,"W"
"Hard",11,32,2012,"W"
"Hard",16,27,2012,"W"
"Hard",13,44,2012,"W"
"Hard",27,32,2012,"W"
"Hard",11,44,2012,"W"
"Hard",13,16,2012,"W"
"Hard",13,11,2012,"W"
"Hard",65,33,2012,"W"
"Hard",68,147,2012,"W"
"Hard",100,97,2012,"W"
"Hard",63,71,2012,"W"
"Hard",54,82,2012,"W"
"Hard",73,93,2012,"W"
"Hard",47,72,2012,"W"
"Hard",23,62,2012,"W"
"Hard",70,26,2012,"W"
"Hard",61,211,2013,"W"
"Hard",29,79,2013,"W"
"Hard",39,182,2013,"W"
"Hard",4,114,2013,"W"
"Hard",66,140,2013,"W"
"Hard",18,184,2013,"W"
"Hard",39,100,2013,"W"
"Hard",54,65,2013,"W"
"Hard",23,61,2013,"W"
"Hard",73,18,2013,"W"
"Hard",68,29,2013,"W"
"Hard",63,49,2013,"W"
"Hard",70,66,2013,"W"
"Hard",4,47,2013,"W"
"Hard",39,73,2013,"W"
"Hard",23,54,2013,"W"
"Hard",4,68,2013,"W"
"Hard",70,63,2013,"W"
"Hard",23,39,2013,"W"
"Hard",4,70,2013,"W"
"Hard",4,23,2013,"W"
"Hard",31,30,2012,"W"
"Hard",183,16,2012,"W"
"Hard",36,46,2012,"W"
"Hard",8,34,2012,"W"
"Hard",32,48,2012,"W"
"Hard",3,21,2012,"W"
"Hard",5,51,2012,"W"
"Hard",37,17,2012,"W"
"Hard",44,331,2012,"W"
"Hard",6,106,2012,"W"
"Hard",103,10,2012,"W"
"Hard",38,15,2012,"W"
"Hard",124,113,2012,"W"
"Hard",41,9,2012,"W"
"Hard",32,6,2013,"W"
"Hard",36,8,2013,"W"
"Hard",103,31,2013,"W"
"Hard",3,44,2013,"W"
"Hard",5,124,2013,"W"
"Hard",38,41,2013,"W"
"Hard",116,183,2013,"W"
"Hard",1,37,2013,"W"
"Hard",36,5,2013,"W"
"Hard",116,32,2013,"W"
"Hard",1,103,2013,"W"
"Hard",3,38,2013,"W"
"Hard",36,116,2013,"W"
"Hard",3,36,2013,"W"
"Hard",78,109,2012,"W"
"Hard",25,94,2012,"W"
"Hard",58,138,2012,"W"
"Hard",53,107,2012,"W"
"Hard",56,90,2012,"W"
"Hard",85,117,2012,"W"
"Hard",131,74,2012,"W"
"Hard",129,80,2012,"W"
"Hard",86,83,2012,"W"
"Hard",40,143,2012,"W"
"Hard",11,357,2012,"W"
"Hard",92,67,2012,"W"
"Hard",28,64,2012,"W"
"Hard",132,99,2012,"W"
"Hard",177,150,2013,"W"
"Hard",7,77,2013,"W"
"Hard",28,131,2013,"W"
"Hard",56,132,2013,"W"
"Hard",58,53,2013,"W"
"Hard",40,85,2013,"W"
"Hard",78,25,2013,"W"
"Hard",177,86,2013,"W"
"Hard",7,129,2013,"W"
"Hard",11,92,2013,"W"
"Hard",40,78,2013,"W"
"Hard",7,56,2013,"W"
"Hard",28,11,2013,"W"
"Hard",58,177,2013,"W"
"Hard",28,58,2013,"W"
"Hard",7,40,2013,"W"
"Hard",7,28,2013,"W"
"Hard",57,34,2013,"W"
"Hard",29,50,2013,"W"
"Hard",167,59,2013,"W"
"Hard",39,53,2013,"W"
"Hard",62,40,2013,"W"
"Hard",45,78,2013,"W"
"Hard",68,80,2013,"W"
"Hard",91,307,2013,"W"
"Hard",54,77,2013,"W"
"Hard",27,86,2013,"W"
"Hard",28,46,2013,"W"
"Hard",33,26,2013,"W"
"Hard",51,44,2013,"W"
"Hard",32,176,2013,"W"
"Hard",56,98,2013,"W"
"Hard",23,72,2013,"W"
"Hard",68,28,2013,"W"
"Hard",91,27,2013,"W"
"Hard",32,62,2013,"W"
"Hard",29,45,2013,"W"
"Hard",167,57,2013,"W"
"Hard",51,56,2013,"W"
"Hard",39,23,2013,"W"
"Hard",54,33,2013,"W"
"Hard",68,167,2013,"W"
"Hard",32,39,2013,"W"
"Hard",29,91,2013,"W"
"Hard",51,54,2013,"W"
"Hard",68,29,2013,"W"
"Hard",32,51,2013,"W"
"Hard",68,32,2013,"W"
"Hard",10,31,2013,"W"
"Hard",15,8,2013,"W"
"Hard",14,116,2013,"W"
"Hard",19,21,2013,"W"
"Hard",16,12,2013,"W"
"Hard",22,30,2013,"W"
"Hard",135,17,2013,"W"
"Hard",90,20,2013,"W"
"Hard",81,43,2013,"W"
"Hard",6,36,2013,"W"
"Hard",85,18,2013,"W"
"Hard",7,120,2013,"W"
"Hard",112,99,2013,"W"
"Hard",42,9,2013,"W"
"Hard",4,112,2013,"W"
"Hard",7,14,2013,"W"
"Hard",6,81,2013,"W"
"Hard",15,19,2013,"W"
"Hard",16,22,2013,"W"
"Hard",5,90,2013,"W"
"Hard",85,10,2013,"W"
"Hard",135,42,2013,"W"
"Hard",4,16,2013,"W"
"Hard",15,7,2013,"W"
"Hard",6,135,2013,"W"
"Hard",5,85,2013,"W"
"Hard",4,6,2013,"W"
"Hard",15,5,2013,"W"
"Hard",4,15,2013,"W"
"Hard",18,147,2013,"W"
"Hard",106,183,2013,"W"
"Hard",2,107,2013,"W"
"Hard",6,113,2013,"W"
"Hard",61,37,2013,"W"
"Hard",58,67,2013,"W"
"Hard",29,99,2013,"W"
"Hard",26,80,2013,"W"
"Hard",9,86,2013,"W"
"Hard",4,307,2013,"W"
"Hard",41,68,2013,"W"
"Hard",19,131,2013,"W"
"Hard",43,87,2013,"W"
"Hard",92,62,2013,"W"
"Hard",22,65,2013,"W"
"Hard",21,69,2013,"W"
"Hard",129,124,2013,"W"
"Hard",30,89,2013,"W"
"Hard",40,356,2013,"W"
"Hard",55,70,2013,"W"
"Hard",20,117,2013,"W"
"Hard",5,127,2013,"W"
"Hard",11,52,2013,"W"
"Hard",159,78,2013,"W"
"Hard",14,174,2013,"W"
"Hard",51,60,2013,"W"
"Hard",50,91,2013,"W"
"Hard",101,74,2013,"W"
"Hard",118,44,2013,"W"
"Hard",82,38,2013,"W"
"Hard",105,102,2013,"W"
"Hard",13,97,2013,"W"
"Hard",47,163,2013,"W"
"Hard",75,46,2013,"W"
"Hard",32,426,2013,"W"
"Hard",90,93,2013,"W"
"Hard",100,12,2013,"W"
"Hard",10,36,2013,"W"
"Hard",27,77,2013,"W"
"Hard",15,76,2013,"W"
"Hard",33,7,2013,"W"
"Hard",20,79,2013,"W"
"Hard",8,48,2013,"W"
"Hard",16,83,2013,"W"
"Hard",1,49,2013,"W"
"Hard",122,35,2013,"W"
"Hard",3,110,2013,"W"
"Hard",71,28,2013,"W"
"Hard",17,108,2013,"W"
"Hard",56,96,2013,"W"
"Hard",112,64,2013,"W"
"Hard",111,66,2013,"W"
"Hard",53,84,2013,"W"
"Hard",25,45,2013,"W"
"Hard",98,73,2013,"W"
"Hard",223,81,2013,"W"
"Hard",94,119,2013,"W"
"Hard",72,54,2013,"W"
"Hard",199,88,2013,"W"
"Hard",201,39,2013,"W"
"Hard",115,114,2013,"W"
"Hard",85,23,2013,"W"
"Hard",63,31,2013,"W"
"Hard",24,166,2013,"W"
"Hard",4,55,2013,"W"
"Hard",159,14,2013,"W"
"Hard",43,22,2013,"W"
"Hard",5,51,2013,"W"
"Hard",18,61,2013,"W"
"Hard",6,58,2013,"W"
"Hard",105,30,2013,"W"
"Hard",19,101,2013,"W"
"Hard",11,20,2013,"W"
"Hard",40,9,2013,"W"
"Hard",50,82,2013,"W"
"Hard",21,129,2013,"W"
"Hard",29,106,2013,"W"
"Hard",13,118,2013,"W"
"Hard",2,92,2013,"W"
"Hard",26,41,2013,"W"
"Hard",16,199,2013,"W"
"Hard",72,71,2013,"W"
"Hard",47,20,2013,"W"
"Hard",15,32,2013,"W"
"Hard",1,94,2013,"W"
"Hard",33,122,2013,"W"
"Hard",3,112,2013,"W"
"Hard",63,201,2013,"W"
"Hard",24,115,2013,"W"
"Hard",85,223,2013,"W"
"Hard",75,27,2013,"W"
"Hard",100,90,2013,"W"
"Hard",10,111,2013,"W"
"Hard",56,17,2013,"W"
"Hard",25,98,2013,"W"
"Hard",53,8,2013,"W"
